0500B06C-195C-4AC9-AEEF-C5A521ABACA7#appfire#2017#appfire#3#appfire#4,5,-1,-1#appfire#Transaction Required#appfire#operation must be written within a transaction#appfire#operation must be written within a transaction#appfire#662FD30C-1DEF-43B5-A514-8BD6F1B81ECF#appfire#1#appfire#70A5025B-4378-4B2D-A669-6D5558727836#appfire#2016-01-13 09:25:33#appfire#70A5025B-4378-4B2D-A669-6D5558727836#appfire#2016-01-13 09:25:33#appfire#1
0CAAA804-97A0-4FA0-A26B-2A527A85D472#appfire#5000#appfire#3#appfire#4,5,-1,-1#appfire#Disk Space is going out of limit#appfire##appfire##appfire#9D417A7F-1514-45B9-B18D-0B2D8918E47A#appfire#1#appfire#70A5025B-4378-4B2D-A669-6D5558727836#appfire#2016-01-13 09:25:33#appfire#70A5025B-4378-4B2D-A669-6D5558727836#appfire#2016-01-13 09:25:33#appfire#1
1363C2D8-166B-4800-AFAF-24942B95C22F#appfire#3002#appfire#3#appfire#4,5,-1,-1#appfire#Data %s not found exception #appfire#Request invalid  #appfire#Provide valid request#appfire#7875FE92-A9D1-483E-980B-DF42C0384D6C#appfire#1#appfire#70A5025B-4378-4B2D-A669-6D5558727836#appfire#2016-01-13 09:25:33#appfire#70A5025B-4378-4B2D-A669-6D5558727836#appfire#2016-01-13 09:25:33#appfire#1
18FB5726-D965-4B23-A8B6-069707BDAF81#appfire#3005#appfire#3#appfire#4,5,-1,-1#appfire#drool exception occured#appfire#drool exception occured#appfire#drool exception occured. Please contact your administrator#appfire#7875FE92-A9D1-483E-980B-DF42C0384D6C#appfire#1#appfire#70A5025B-4378-4B2D-A669-6D5558727836#appfire#2016-01-13 09:25:33#appfire#70A5025B-4378-4B2D-A669-6D5558727836#appfire#2016-01-13 09:25:33#appfire#1
26F7083D-F732-4EE1-A695-F8550262D623#appfire#2012#appfire#3#appfire#4,5,-1,-1#appfire#getSingleResult() did not retrieve any entities#appfire#update the query#appfire##appfire#662FD30C-1DEF-43B5-A514-8BD6F1B81ECF#appfire#1#appfire#70A5025B-4378-4B2D-A669-6D5558727836#appfire#2016-01-13 09:25:33#appfire#70A5025B-4378-4B2D-A669-6D5558727836#appfire#2016-01-13 09:25:33#appfire#1
2F936B69-3D1D-4A62-882E-D7F8AD411A81#appfire#5001#appfire#3#appfire#4,5,-1,-1#appfire#Database is not up#appfire##appfire##appfire#9D417A7F-1514-45B9-B18D-0B2D8918E47A#appfire#1#appfire#70A5025B-4378-4B2D-A669-6D5558727836#appfire#2016-01-13 09:25:33#appfire#70A5025B-4378-4B2D-A669-6D5558727836#appfire#2016-01-13 09:25:33#appfire#1
396EDC41-70AD-4BF7-96D2-FC4FBAA05726#appfire#2000#appfire#3#appfire#4,5,-1,-1#appfire#Call with input params %s#appfire##appfire##appfire#662FD30C-1DEF-43B5-A514-8BD6F1B81ECF#appfire#1#appfire#70A5025B-4378-4B2D-A669-6D5558727836#appfire#2016-01-13 09:25:33#appfire#70A5025B-4378-4B2D-A669-6D5558727836#appfire#2016-01-13 09:25:33#appfire#1
3BBDAC96-5CD2-4EAC-9CF2-7E5F4523BAD6#appfire#4001#appfire#3#appfire#4,5,-1,-1#appfire#Service accessed by %s successfully#appfire##appfire##appfire#FDD505A6-35F3-4C83-A9C5-77A8F534579A#appfire#1#appfire#70A5025B-4378-4B2D-A669-6D5558727836#appfire#2016-01-13 09:25:33#appfire#70A5025B-4378-4B2D-A669-6D5558727836#appfire#2016-01-13 09:25:33#appfire#1
4F16F0A8-1811-436D-9B32-05FA453A7F67#appfire#2002#appfire#3#appfire#4,5,-1,-1#appfire#%s Saved successfully#appfire##appfire##appfire#662FD30C-1DEF-43B5-A514-8BD6F1B81ECF#appfire#1#appfire#70A5025B-4378-4B2D-A669-6D5558727836#appfire#2016-01-13 09:25:33#appfire#70A5025B-4378-4B2D-A669-6D5558727836#appfire#2016-01-13 09:25:33#appfire#1
6142A891-C20C-4B50-BBEE-7969B8911F1E#appfire#2014#appfire#3#appfire#4,5,-1,-1#appfire#PessimisticLockException: Timeout trying to lock table#appfire#Timeout trying to lock table#appfire##appfire#662FD30C-1DEF-43B5-A514-8BD6F1B81ECF#appfire#1#appfire#70A5025B-4378-4B2D-A669-6D5558727836#appfire#2016-01-13 09:25:33#appfire#70A5025B-4378-4B2D-A669-6D5558727836#appfire#2016-01-13 09:25:33#appfire#1
645E9917-9139-4C06-AA3F-F6568573480B#appfire#1000#appfire#3#appfire#4,5,-1,-1#appfire#Call for Object %s with input params : %s#appfire##appfire##appfire#62890F15-8478-4D6B-B9B2-0AAB6E09A6D7#appfire#1#appfire#70A5025B-4378-4B2D-A669-6D5558727836#appfire#2016-01-13 09:25:33#appfire#70A5025B-4378-4B2D-A669-6D5558727836#appfire#2016-01-13 09:25:33#appfire#1
71488DE2-33F1-45F0-B6D0-07B6961C6C0E#appfire#4002#appfire#3#appfire#4,5,-1,-1#appfire#Incorrect credentials attempt by %s#appfire#Invalid UserName or Password#appfire#Enter right credentials#appfire#FDD505A6-35F3-4C83-A9C5-77A8F534579A#appfire#1#appfire#70A5025B-4378-4B2D-A669-6D5558727836#appfire#2016-01-13 09:25:33#appfire#70A5025B-4378-4B2D-A669-6D5558727836#appfire#2016-01-13 09:25:33#appfire#1
76C21333-4A80-4CA4-9392-D4C3E1EBFE88#appfire#1002#appfire#3#appfire#4,5,-1,-1#appfire#Incorrect request method type#appfire#Call for invalid method#appfire#Enter correct method type#appfire#62890F15-8478-4D6B-B9B2-0AAB6E09A6D7#appfire#1#appfire#70A5025B-4378-4B2D-A669-6D5558727836#appfire#2016-01-13 09:25:33#appfire#70A5025B-4378-4B2D-A669-6D5558727836#appfire#2016-01-13 09:25:33#appfire#1
814260D7-9177-441F-978E-8DB75B633FF1#appfire#3000#appfire#3#appfire#4,5,-1,-1#appfire#calling %s business logic#appfire##appfire##appfire#7875FE92-A9D1-483E-980B-DF42C0384D6C#appfire#1#appfire#70A5025B-4378-4B2D-A669-6D5558727836#appfire#2016-01-13 09:25:33#appfire#70A5025B-4378-4B2D-A669-6D5558727836#appfire#2016-01-13 09:25:33#appfire#1
886028BB-57A3-43B3-AA4E-AA9B596A0C43#appfire#2003#appfire#3#appfire#4,5,-1,-1#appfire#%s Updated successfully#appfire##appfire##appfire#662FD30C-1DEF-43B5-A514-8BD6F1B81ECF#appfire#1#appfire#70A5025B-4378-4B2D-A669-6D5558727836#appfire#2016-01-13 09:25:33#appfire#70A5025B-4378-4B2D-A669-6D5558727836#appfire#2016-01-13 09:25:33#appfire#1
979C9E3C-D45C-429C-92CC-EA6B1CAD2504#appfire#4000#appfire#3#appfire#4,5,-1,-1#appfire#Login Successful by %s #appfire##appfire##appfire#FDD505A6-35F3-4C83-A9C5-77A8F534579A#appfire#1#appfire#70A5025B-4378-4B2D-A669-6D5558727836#appfire#2016-01-13 09:25:33#appfire#70A5025B-4378-4B2D-A669-6D5558727836#appfire#2016-01-13 09:25:33#appfire#1
